RAS2D_TS_Name,Datetime,Concentration
Flow_TS_IJ206_403_multi,5/14/2010 19:00,0
Flow_TS_IJ206_403_multi,5/14/2010 20:00,0
Flow_TS_IJ206_403_multi,5/14/2010 21:00,0
Flow_TS_IJ206_403_multi,5/14/2010 22:00,0
Flow_TS_IJ206_403_multi,5/14/2010 23:00,0
Flow_TS_IJ206_403_multi,5/15/2010 0:00,0
Flow_TS_IJ206_403_multi,5/15/2010 1:00,0
Flow_TS_IJ206_403_multi,5/15/2010 2:00,0
Flow_TS_IJ206_403_multi,5/15/2010 3:00,0
Flow_TS_IJ206_403_multi,5/15/2010 4:00,0
Flow_TS_IJ206_403_multi,5/15/2010 5:00,0
Flow_TS_IJ206_403_multi,5/15/2010 6:00,0
Flow_TS_IJ206_403_multi,5/15/2010 7:00,0
Flow_TS_IJ206_403_multi,5/15/2010 8:00,0
Flow_TS_IJ206_403_multi,5/15/2010 9:00,0
Flow_TS_IJ206_403_multi,5/15/2010 10:00,0
Flow_TS_IJ206_403_multi,5/15/2010 11:00,0
Flow_TS_IJ206_403_multi,5/15/2010 12:00,0
Flow_TS_IJ206_403_multi,5/15/2010 13:00,0
Flow_TS_IJ206_403_multi,5/15/2010 14:00,0
Flow_TS_IJ206_403_multi,5/15/2010 15:00,0
Flow_TS_IJ206_403_multi,5/15/2010 16:00,0
Flow_TS_IJ206_403_multi,5/15/2010 17:00,0
Flow_TS_IJ206_403_multi,5/15/2010 18:00,0
Flow_TS_IJ206_403_multi,5/15/2010 19:00,0
Flow_TS_IJ206_403_multi,5/15/2010 20:00,0
Flow_TS_IJ206_403_multi,5/15/2010 21:00,0
Flow_TS_IJ206_403_multi,5/15/2010 22:00,0
Flow_TS_IJ206_403_multi,5/15/2010 23:00,0
Flow_TS_IJ206_403_multi,5/16/2010 0:00,0
Flow_TS_IJ206_403_multi,5/16/2010 1:00,0
Flow_TS_IJ206_403_multi,5/16/2010 2:00,0
Flow_TS_IJ206_403_multi,5/16/2010 3:00,0
Flow_TS_IJ206_403_multi,5/16/2010 4:00,0
Flow_TS_IJ206_403_multi,5/16/2010 5:00,0
Flow_TS_IJ206_403_multi,5/16/2010 6:00,0
Flow_TS_IJ206_403_multi,5/16/2010 7:00,0
Flow_TS_IJ206_403_multi,5/16/2010 8:00,0
Flow_TS_IJ206_403_multi,5/16/2010 9:00,0
Flow_TS_IJ206_403_multi,5/16/2010 10:00,0
Flow_TS_IJ206_403_multi,5/16/2010 11:00,0
Flow_TS_IJ206_403_multi,5/16/2010 12:00,0
Flow_TS_IJ206_403_multi,5/16/2010 13:00,0
Flow_TS_IJ206_403_multi,5/16/2010 14:00,0
Flow_TS_IJ206_403_multi,5/16/2010 15:00,0
Flow_TS_IJ206_403_multi,5/16/2010 16:00,0
Flow_TS_IJ206_403_multi,5/16/2010 17:00,0
Flow_TS_IJ206_403_multi,5/16/2010 18:00,0
Flow_TS_IJ206_403_multi,5/16/2010 19:00,0
Flow_TS_IJ206_403_multi,5/16/2010 20:00,0
Flow_TS_IJ206_403_multi,5/16/2010 21:00,0
Flow_TS_IJ206_403_multi,5/16/2010 22:00,0
Flow_TS_IJ206_403_multi,5/16/2010 23:00,0
Flow_TS_IJ206_403_multi,5/17/2010 0:00,0
Flow_TS_IJ206_403_multi,5/17/2010 1:00,0
Flow_TS_IJ206_403_multi,5/17/2010 2:00,0
Flow_TS_IJ206_403_multi,5/17/2010 3:00,0
Flow_TS_IJ206_403_multi,5/17/2010 4:00,0
Flow_TS_IJ206_403_multi,5/17/2010 5:00,0
Flow_TS_IJ206_403_multi,5/17/2010 6:00,0
Flow_TS_IJ206_403_multi,5/17/2010 7:00,0
Flow_TS_IJ206_403_multi,5/17/2010 8:00,0
Flow_TS_IJ206_403_multi,5/17/2010 9:00,0
Flow_TS_IJ206_403_multi,5/17/2010 10:00,0
Flow_TS_IJ206_403_multi,5/17/2010 11:00,0
Flow_TS_IJ206_403_multi,5/17/2010 12:00,0
Flow_TS_IJ206_403_multi,5/17/2010 13:00,0
Flow_TS_IJ206_403_multi,5/17/2010 14:00,0
Flow_TS_IJ206_403_multi,5/17/2010 15:00,0
Flow_TS_IJ206_403_multi,5/17/2010 16:00,0
Flow_TS_IJ206_403_multi,5/17/2010 17:00,0
Flow_TS_IJ206_403_multi,5/17/2010 18:00,0
Flow_TS_IJ206_403_multi,5/17/2010 19:00,0
Flow_TS_IJ206_403_multi,5/17/2010 20:00,0
Flow_TS_IJ206_403_multi,5/17/2010 21:00,0
Flow_TS_IJ206_403_multi,5/17/2010 22:00,0
Flow_TS_IJ206_403_multi,5/17/2010 23:00,0
Flow_TS_IJ206_403_multi,5/18/2010 0:00,0
Flow_TS_IJ206_403_multi,5/18/2010 1:00,0
Flow_TS_IJ206_403_multi,5/18/2010 2:00,0
Flow_TS_IJ206_403_multi,5/18/2010 3:00,0
Flow_TS_IJ206_403_multi,5/18/2010 4:00,0
Flow_TS_IJ206_403_multi,5/18/2010 5:00,0
Flow_TS_IJ206_403_multi,5/18/2010 6:00,0
Flow_TS_IJ206_403_multi,5/18/2010 7:00,0
Flow_TS_IJ206_403_multi,5/18/2010 8:00,0
Flow_TS_IJ206_403_multi,5/18/2010 9:00,0
Flow_TS_IJ206_403_multi,5/18/2010 10:00,0
Flow_TS_IJ206_403_multi,5/18/2010 11:00,0
Flow_TS_IJ206_403_multi,5/18/2010 12:00,0
Flow_TS_IJ206_403_multi,5/18/2010 13:00,0
Flow_TS_IJ206_403_multi,5/18/2010 14:00,0
Flow_TS_IJ206_403_multi,5/18/2010 15:00,0
Flow_TS_IJ206_403_multi,5/18/2010 16:00,0
Flow_TS_IJ206_403_multi,5/18/2010 17:00,0
Flow_TS_IJ206_403_multi,5/18/2010 18:00,0
Flow_TS_IJ206_403_multi,5/18/2010 19:00,0
Flow_TS_IJ206_403_multi,5/18/2010 20:00,0
Flow_TS_IJ206_403_multi,5/18/2010 21:00,0
Flow_TS_IJ206_403_multi,5/18/2010 22:00,0
Flow_TS_IJ206_403_multi,5/18/2010 23:00,0
Flow_TS_IJ206_403_multi,5/19/2010 0:00,0
Flow_TS_IJ206_403_multi,5/19/2010 1:00,0
Flow_TS_IJ206_403_multi,5/19/2010 2:00,0
Flow_TS_IJ206_403_multi,5/19/2010 3:00,0
Flow_TS_IJ206_403_multi,5/19/2010 4:00,0
Flow_TS_IJ206_403_multi,5/19/2010 5:00,0
Flow_TS_IJ206_403_multi,5/19/2010 6:00,0
Flow_TS_IJ206_403_multi,5/19/2010 7:00,0
Flow_TS_IJ206_403_multi,5/19/2010 8:00,0
Flow_TS_IJ206_403_multi,5/19/2010 9:00,0
Flow_TS_IJ206_403_multi,5/19/2010 10:00,0
Flow_TS_IJ206_403_multi,5/19/2010 11:00,0
Flow_TS_IJ206_403_multi,5/19/2010 12:00,0
Flow_TS_IJ206_403_multi,5/19/2010 13:00,0
Flow_TS_IJ206_403_multi,5/19/2010 14:00,0
Flow_TS_IJ206_403_multi,5/19/2010 15:00,0
Flow_TS_IJ206_403_multi,5/19/2010 16:00,0
Flow_TS_IJ206_403_multi,5/19/2010 17:00,0
Flow_TS_IJ206_403_multi,5/19/2010 18:00,0
Flow_TS_IJ206_403_multi,5/19/2010 19:00,0
Flow_TS_IJ206_403_multi,5/19/2010 20:00,0
Flow_TS_IJ206_403_multi,5/19/2010 21:00,0
Flow_TS_IJ206_403_multi,5/19/2010 22:00,0
Flow_TS_IJ206_403_multi,5/19/2010 23:00,0
Flow_TS_IJ206_403_multi,5/20/2010 0:00,0
Flow_TS_IJ206_403_multi,5/20/2010 1:00,0
Flow_TS_IJ206_403_multi,5/20/2010 2:00,0
Flow_TS_IJ206_403_multi,5/20/2010 3:00,0
Flow_TS_IJ206_403_multi,5/20/2010 4:00,0
Flow_TS_IJ206_403_multi,5/20/2010 5:00,0
Flow_TS_IJ206_403_multi,5/20/2010 6:00,0
Flow_TS_IJ206_403_multi,5/20/2010 7:00,0
Flow_TS_IJ206_403_multi,5/20/2010 8:00,0
Flow_TS_IJ206_403_multi,5/20/2010 9:00,0
Flow_TS_IJ206_403_multi,5/20/2010 10:00,0
Flow_TS_IJ206_403_multi,5/20/2010 11:00,0
Flow_TS_IJ206_403_multi,5/20/2010 12:00,0
Flow_TS_IJ206_403_multi,5/20/2010 13:00,0
Flow_TS_IJ206_403_multi,5/20/2010 14:00,0
Flow_TS_IJ206_403_multi,5/20/2010 15:00,0
Flow_TS_IJ206_403_multi,5/20/2010 16:00,0
Flow_TS_IJ206_403_multi,5/20/2010 17:00,0
Flow_TS_IJ206_403_multi,5/20/2010 18:00,0
Flow_TS_IJ206_403_multi,5/20/2010 19:00,0
Flow_TS_IJ206_403_multi,5/20/2010 20:00,0
Flow_TS_IJ206_403_multi,5/20/2010 21:00,0
Flow_TS_IJ206_403_multi,5/20/2010 22:00,0
Flow_TS_IJ206_403_multi,5/20/2010 23:00,0
Flow_TS_IJ206_403_multi,5/21/2010 0:00,0
Flow_TS_IJ206_403_multi,5/21/2010 1:00,0
Flow_TS_IJ206_403_multi,5/21/2010 2:00,0
Flow_TS_IJ206_403_multi,5/21/2010 3:00,0
Flow_TS_IJ206_403_multi,5/21/2010 4:00,0
Flow_TS_IJ206_403_multi,5/21/2010 5:00,0
Flow_TS_IJ206_403_multi,5/21/2010 6:00,0
Flow_TS_IJ206_403_multi,5/21/2010 7:00,0
Flow_TS_IJ206_403_multi,5/21/2010 8:00,0
Flow_TS_IJ206_403_multi,5/21/2010 9:00,0
Flow_TS_IJ206_403_multi,5/21/2010 10:00,0
Flow_TS_IJ206_403_multi,5/21/2010 11:00,0
Flow_TS_IJ206_403_multi,5/21/2010 12:00,0
Flow_TS_IJ206_403_multi,5/21/2010 13:00,0
Flow_TS_IJ206_403_multi,5/21/2010 14:00,0
Flow_TS_IJ206_403_multi,5/21/2010 15:00,0
Flow_TS_IJ206_403_multi,5/21/2010 16:00,477400
Flow_TS_IJ206_403_multi,5/21/2010 17:00,0
Flow_TS_IJ206_403_multi,5/21/2010 18:00,0
Flow_TS_IJ206_403_multi,5/21/2010 19:00,0
Flow_TS_IJ206_403_multi,5/21/2010 20:00,0
Flow_TS_IJ206_403_multi,5/21/2010 21:00,0
Flow_TS_IJ206_403_multi,5/21/2010 22:00,0
Flow_TS_IJ206_403_multi,5/21/2010 23:00,0
Flow_TS_IJ206_403_multi,5/22/2010 0:00,0
Flow_TS_IJ206_403_multi,5/22/2010 1:00,0
Flow_TS_IJ206_403_multi,5/22/2010 2:00,0
Flow_TS_IJ206_403_multi,5/22/2010 3:00,0
Flow_TS_IJ206_403_multi,5/22/2010 4:00,0
Flow_TS_IJ206_403_multi,5/22/2010 5:00,0
Flow_TS_IJ206_403_multi,5/22/2010 6:00,0
Flow_TS_IJ206_403_multi,5/22/2010 7:00,0
Flow_TS_IJ206_403_multi,5/22/2010 8:00,0
Flow_TS_IJ206_403_multi,5/22/2010 9:00,0
Flow_TS_IJ206_403_multi,5/22/2010 10:00,0
Flow_TS_IJ206_403_multi,5/22/2010 11:00,0
Flow_TS_IJ206_403_multi,5/22/2010 12:00,0
Flow_TS_IJ206_403_multi,5/22/2010 13:00,0
Flow_TS_IJ206_403_multi,5/22/2010 14:00,0
Flow_TS_IJ206_403_multi,5/22/2010 15:00,0
Flow_TS_IJ206_403_multi,5/22/2010 16:00,0
Flow_TS_IJ206_403_multi,5/22/2010 17:00,0
Flow_TS_IJ206_403_multi,5/22/2010 18:00,0
Flow_TS_IJ206_403_multi,5/22/2010 19:00,0
Flow_TS_IJ206_403_multi,5/22/2010 20:00,0
Flow_TS_IJ206_403_multi,5/22/2010 21:00,0
Flow_TS_IJ206_403_multi,5/22/2010 22:00,0
Flow_TS_IJ206_403_multi,5/22/2010 23:00,0
Flow_TS_IJ206_403_multi,5/23/2010 0:00,0
Flow_TS_IJ206_403_multi,5/23/2010 1:00,0
Flow_TS_IJ206_403_multi,5/23/2010 2:00,0
Flow_TS_IJ206_403_multi,5/23/2010 3:00,0
Flow_TS_IJ206_403_multi,5/23/2010 4:00,0
Flow_TS_IJ206_403_multi,5/23/2010 5:00,0
Flow_TS_IJ206_403_multi,5/23/2010 6:00,0
Flow_TS_IJ206_403_multi,5/23/2010 7:00,0
Flow_TS_IJ206_403_multi,5/23/2010 8:00,0
Flow_TS_IJ206_403_multi,5/23/2010 9:00,0
Flow_TS_IJ206_403_multi,5/23/2010 10:00,0
Flow_TS_IJ206_403_multi,5/23/2010 11:00,0
Flow_TS_IJ206_403_multi,5/23/2010 12:00,0
Flow_TS_IJ206_403_multi,5/23/2010 13:00,0
Flow_TS_IJ206_403_multi,5/23/2010 14:00,0
Flow_TS_IJ206_403_multi,5/23/2010 15:00,0
Flow_TS_IJ206_403_multi,5/23/2010 16:00,0
Flow_TS_IJ206_403_multi,5/23/2010 17:00,0
Flow_TS_IJ206_403_multi,5/23/2010 18:00,0
Flow_TS_IJ206_403_multi,5/23/2010 19:00,0
Flow_TS_IJ206_403_multi,5/23/2010 20:00,0
Flow_TS_IJ206_403_multi,5/23/2010 21:00,0
Flow_TS_IJ206_403_multi,5/23/2010 22:00,0
Flow_TS_IJ206_403_multi,5/23/2010 23:00,0
Flow_TS_IJ206_403_multi,5/24/2010 0:00,0
Flow_TS_IJ206_403_multi,5/24/2010 1:00,0
Flow_TS_IJ206_403_multi,5/24/2010 2:00,0
Flow_TS_IJ206_403_multi,5/24/2010 3:00,0
Flow_TS_IJ206_403_multi,5/24/2010 4:00,0
Flow_TS_IJ206_403_multi,5/24/2010 5:00,0
Flow_TS_IJ206_403_multi,5/24/2010 6:00,0
Flow_TS_IJ206_403_multi,5/24/2010 7:00,0
Flow_TS_IJ206_403_multi,5/24/2010 8:00,0
Flow_TS_IJ206_403_multi,5/24/2010 9:00,0
Flow_TS_IJ206_403_multi,5/24/2010 10:00,0
Flow_TS_IJ206_403_multi,5/24/2010 11:00,0
Flow_TS_IJ206_403_multi,5/24/2010 12:00,0
Flow_TS_IJ206_403_multi,5/24/2010 13:00,0
Flow_TS_IJ206_403_multi,5/24/2010 14:00,0
Flow_TS_IJ206_403_multi,5/24/2010 15:00,0
Flow_TS_IJ206_403_multi,5/24/2010 16:00,0
Flow_TS_IJ206_403_multi,5/24/2010 17:00,0
Flow_TS_IJ206_403_multi,5/24/2010 18:00,0
Flow_TS_IJ206_403_multi,5/24/2010 19:00,0
Flow_TS_IJ206_403_multi,5/24/2010 20:00,0
Flow_TS_IJ206_403_multi,5/24/2010 21:00,0
Flow_TS_IJ206_403_multi,5/24/2010 22:00,0
Flow_TS_IJ206_403_multi,5/24/2010 23:00,0
Flow_TS_IJ206_403_multi,5/25/2010 0:00,0
Flow_TS_IJ206_403_multi,5/25/2010 1:00,0
Flow_TS_IJ206_403_multi,5/25/2010 2:00,0
Flow_TS_IJ206_403_multi,5/25/2010 3:00,0
Flow_TS_IJ206_403_multi,5/25/2010 4:00,0
Flow_TS_IJ206_403_multi,5/25/2010 5:00,0
Flow_TS_IJ206_403_multi,5/25/2010 6:00,0
Flow_TS_IJ206_403_multi,5/25/2010 7:00,0
Flow_TS_IJ206_403_multi,5/25/2010 8:00,0
Flow_TS_IJ206_403_multi,5/25/2010 9:00,0
Flow_TS_IJ206_403_multi,5/25/2010 10:00,0
Flow_TS_IJ206_403_multi,5/25/2010 11:00,0
Flow_TS_IJ206_403_multi,5/25/2010 12:00,0
Flow_TS_IJ206_403_multi,5/25/2010 13:00,0
Flow_TS_IJ206_403_multi,5/25/2010 14:00,0
Flow_TS_IJ206_403_multi,5/25/2010 15:00,0
Flow_TS_IJ206_403_multi,5/25/2010 16:00,0
Flow_TS_IJ206_403_multi,5/25/2010 17:00,0
Flow_TS_IJ206_403_multi,5/25/2010 18:00,0
Flow_TS_IJ206_403_multi,5/25/2010 19:00,0
Flow_TS_IJ206_403_multi,5/25/2010 20:00,0
Flow_TS_IJ206_403_multi,5/25/2010 21:00,0
Flow_TS_IJ206_403_multi,5/25/2010 22:00,0
Flow_TS_IJ206_403_multi,5/25/2010 23:00,0
Flow_TS_IJ206_403_multi,5/26/2010 0:00,0
Flow_TS_IJ206_403_multi,5/26/2010 1:00,0
Flow_TS_IJ206_403_multi,5/26/2010 2:00,0
Flow_TS_IJ206_403_multi,5/26/2010 3:00,0
Flow_TS_IJ206_403_multi,5/26/2010 4:00,0
Flow_TS_IJ206_403_multi,5/26/2010 5:00,0
Flow_TS_IJ206_403_multi,5/26/2010 6:00,0
Flow_TS_IJ206_403_multi,5/26/2010 7:00,0
Flow_TS_IJ206_403_multi,5/26/2010 8:00,0
Flow_TS_IJ206_403_multi,5/26/2010 9:00,0
Flow_TS_IJ206_403_multi,5/26/2010 10:00,0
Flow_TS_IJ206_403_multi,5/26/2010 11:00,0
Flow_TS_IJ206_403_multi,5/26/2010 12:00,0
Flow_TS_IJ206_403_multi,5/26/2010 13:00,0
Flow_TS_IJ206_403_multi,5/26/2010 14:00,0
Flow_TS_IJ206_403_multi,5/26/2010 15:00,0
Flow_TS_IJ206_403_multi,5/26/2010 16:00,0
Flow_TS_IJ206_403_multi,5/26/2010 17:00,0
Flow_TS_IJ206_403_multi,5/26/2010 18:00,0
Flow_TS_IJ206_403_multi,5/26/2010 19:00,0
Flow_TS_IJ206_403_multi,5/26/2010 20:00,0
Flow_TS_IJ206_403_multi,5/26/2010 21:00,0
Flow_TS_IJ206_403_multi,5/26/2010 22:00,0
Flow_TS_IJ206_403_multi,5/26/2010 23:00,0
Flow_TS_IJ206_403_multi,5/27/2010 0:00,0
Flow_TS_IJ206_403_multi,5/27/2010 1:00,0
Flow_TS_IJ206_403_multi,5/27/2010 2:00,0
Flow_TS_IJ206_403_multi,5/27/2010 3:00,0
Flow_TS_IJ206_403_multi,5/27/2010 4:00,0
Flow_TS_IJ206_403_multi,5/27/2010 5:00,0
Flow_TS_IJ206_403_multi,5/27/2010 6:00,0
Flow_TS_IJ206_403_multi,5/27/2010 7:00,0
Flow_TS_IJ206_403_multi,5/27/2010 8:00,0
Flow_TS_IJ206_403_multi,5/27/2010 9:00,0
Flow_TS_IJ206_403_multi,5/27/2010 10:00,0
Flow_TS_IJ206_403_multi,5/27/2010 11:00,0
Flow_TS_IJ206_403_multi,5/27/2010 12:00,0
Flow_TS_IJ206_403_multi,5/27/2010 13:00,0
Flow_TS_IJ206_403_multi,5/27/2010 14:00,0
Flow_TS_IJ206_403_multi,5/27/2010 15:00,0
Flow_TS_IJ206_403_multi,5/27/2010 16:00,0
Flow_TS_IJ206_403_multi,5/27/2010 17:00,0
Flow_TS_IJ206_403_multi,5/27/2010 18:00,0
Flow_TS_IJ206_403_multi,5/27/2010 19:00,0
Flow_TS_IJ206_403_multi,5/27/2010 20:00,0
Flow_TS_IJ206_403_multi,5/27/2010 21:00,0
Flow_TS_IJ206_403_multi,5/27/2010 22:00,0
Flow_TS_IJ206_403_multi,5/27/2010 23:00,0
Flow_TS_IJ206_403_multi,5/28/2010 0:00,0
Flow_TS_IJ206_403_multi,5/28/2010 1:00,0
Flow_TS_IJ206_403_multi,5/28/2010 2:00,0
Flow_TS_IJ206_403_multi,5/28/2010 3:00,0
Flow_TS_IJ206_403_multi,5/28/2010 4:00,0
Flow_TS_IJ206_403_multi,5/28/2010 5:00,0
Flow_TS_IJ206_403_multi,5/28/2010 6:00,0
Flow_TS_IJ206_403_multi,5/28/2010 7:00,0
Flow_TS_IJ206_403_multi,5/28/2010 8:00,0
Flow_TS_IJ206_403_multi,5/28/2010 9:00,0
Flow_TS_IJ206_403_multi,5/28/2010 10:00,0
Flow_TS_IJ206_403_multi,5/28/2010 11:00,0
Flow_TS_IJ206_403_multi,5/28/2010 12:00,0
Flow_TS_IJ206_403_multi,5/28/2010 13:00,0
Flow_TS_IJ206_403_multi,5/28/2010 14:00,0
Flow_TS_IJ206_403_multi,5/28/2010 15:00,0
Flow_TS_IJ206_403_multi,5/28/2010 16:00,0
Flow_TS_IJ206_403_multi,5/28/2010 17:00,0
Flow_TS_IJ206_403_multi,5/28/2010 18:00,0
Flow_TS_IJ206_403_multi,5/28/2010 19:00,0
Flow_TS_IJ206_403_multi,5/28/2010 20:00,0
Flow_TS_IJ206_403_multi,5/28/2010 21:00,0
Flow_TS_IJ206_403_multi,5/28/2010 22:00,0
Flow_TS_IJ206_403_multi,5/28/2010 23:00,0
Flow_TS_IJ206_403_multi,5/29/2010 0:00,0
Flow_TS_IJ206_403_multi,5/29/2010 1:00,0
Flow_TS_IJ206_403_multi,5/29/2010 2:00,0
Flow_TS_IJ206_403_multi,5/29/2010 3:00,0
Flow_TS_IJ206_403_multi,5/29/2010 4:00,0
Flow_TS_IJ206_403_multi,5/29/2010 5:00,0
Flow_TS_IJ206_403_multi,5/29/2010 6:00,0
Flow_TS_IJ206_403_multi,5/29/2010 7:00,0
Flow_TS_IJ206_403_multi,5/29/2010 8:00,0
Flow_TS_IJ206_403_multi,5/29/2010 9:00,0
Flow_TS_IJ206_403_multi,5/29/2010 10:00,0
Flow_TS_IJ206_403_multi,5/29/2010 11:00,0
Flow_TS_IJ206_403_multi,5/29/2010 12:00,0
Flow_TS_IJ206_403_multi,5/29/2010 13:00,0
Flow_TS_IJ206_403_multi,5/29/2010 14:00,0
Flow_TS_IJ206_403_multi,5/29/2010 15:00,0
Flow_TS_IJ206_403_multi,5/29/2010 16:00,0
Flow_TS_IJ206_403_multi,5/29/2010 17:00,0
Flow_TS_IJ206_403_multi,5/29/2010 18:00,0
Flow_TS_IJ206_403_multi,5/29/2010 19:00,0
Flow_TS_IJ206_403_multi,5/29/2010 20:00,0
Flow_TS_IJ206_403_multi,5/29/2010 21:00,0
Flow_TS_IJ206_403_multi,5/29/2010 22:00,0
Flow_TS_IJ206_403_multi,5/29/2010 23:00,0
Flow_TS_IJ206_403_multi,5/30/2010 0:00,0
Flow_TS_IJ206_403_multi,5/30/2010 1:00,0
Flow_TS_IJ206_403_multi,5/30/2010 2:00,0
Flow_TS_IJ206_403_multi,5/30/2010 3:00,0
Flow_TS_IJ206_403_multi,5/30/2010 4:00,0
Flow_TS_IJ206_403_multi,5/30/2010 5:00,0
Flow_TS_IJ206_403_multi,5/30/2010 6:00,0
Flow_TS_IJ206_403_multi,5/30/2010 7:00,0
Flow_TS_IJ206_403_multi,5/30/2010 8:00,0
Flow_TS_IJ206_403_multi,5/30/2010 9:00,0
Flow_TS_IJ206_403_multi,5/30/2010 10:00,0
Flow_TS_IJ206_403_multi,5/30/2010 11:00,0
Flow_TS_IJ206_403_multi,5/30/2010 12:00,0
Flow_TS_IJ206_403_multi,5/30/2010 13:00,0
Flow_TS_IJ206_403_multi,5/30/2010 14:00,0
Flow_TS_IJ206_403_multi,5/30/2010 15:00,0
Flow_TS_IJ206_403_multi,5/30/2010 16:00,0
Flow_TS_IJ206_403_multi,5/30/2010 17:00,0
Flow_TS_IJ206_403_multi,5/30/2010 18:00,0
Flow_TS_IJ206_403_multi,5/30/2010 19:00,0
Flow_TS_IJ206_403_multi,5/30/2010 20:00,0
Flow_TS_IJ206_403_multi,5/30/2010 21:00,0
Flow_TS_IJ206_403_multi,5/30/2010 22:00,0
Flow_TS_IJ206_403_multi,5/30/2010 23:00,0
Flow_TS_IJ206_403_multi,5/31/2010 0:00,0
Flow_TS_IJ206_403_multi,5/31/2010 1:00,0
Flow_TS_IJ206_403_multi,5/31/2010 2:00,0
Flow_TS_IJ206_403_multi,5/31/2010 3:00,0
Flow_TS_IJ206_403_multi,5/31/2010 4:00,0
Flow_TS_IJ206_403_multi,5/31/2010 5:00,0
Flow_TS_IJ206_403_multi,5/31/2010 6:00,0
Flow_TS_IJ206_403_multi,5/31/2010 7:00,0
Flow_TS_IJ206_403_multi,5/31/2010 8:00,0
Flow_TS_IJ206_403_multi,5/31/2010 9:00,0
Flow_TS_IJ206_403_multi,5/31/2010 10:00,0
Flow_TS_IJ206_403_multi,5/31/2010 11:00,0
Flow_TS_IJ206_403_multi,5/31/2010 12:00,0
Flow_TS_IJ206_403_multi,5/31/2010 13:00,0
Flow_TS_IJ206_403_multi,5/31/2010 14:00,0
Flow_TS_IJ206_403_multi,5/31/2010 15:00,0
Flow_TS_IJ206_403_multi,5/31/2010 16:00,0
Flow_TS_IJ206_403_multi,5/31/2010 17:00,0
Flow_TS_IJ206_403_multi,5/31/2010 18:00,0
Flow_TS_IJ206_403_multi,5/31/2010 19:00,0
Flow_TS_IJ206_403_multi,5/31/2010 20:00,0
Flow_TS_IJ206_403_multi,5/31/2010 21:00,0
Flow_TS_IJ206_403_multi,5/31/2010 22:00,0
Flow_TS_IJ206_403_multi,5/31/2010 23:00,0
Flow_TS_IJ206_403_multi,6/1/2010 0:00,0
Flow_TS_IJ206_403_multi,6/1/2010 1:00,0
Flow_TS_IJ206_403_multi,6/1/2010 2:00,0
Flow_TS_IJ206_403_multi,6/1/2010 3:00,0
Flow_TS_IJ206_403_multi,6/1/2010 4:00,0
Flow_TS_IJ206_403_multi,6/1/2010 5:00,0
Flow_TS_IJ206_403_multi,6/1/2010 6:00,0
Flow_TS_IJ206_403_multi,6/1/2010 7:00,0
Flow_TS_IJ206_403_multi,6/1/2010 8:00,0
Flow_TS_IJ206_403_multi,6/1/2010 9:00,0
Flow_TS_IJ206_403_multi,6/1/2010 10:00,0
Flow_TS_IJ206_403_multi,6/1/2010 11:00,0
Flow_TS_IJ206_403_multi,6/1/2010 12:00,0
Flow_TS_IJ206_403_multi,6/1/2010 13:00,0
Flow_TS_IJ206_403_multi,6/1/2010 14:00,0
Flow_TS_IJ206_403_multi,6/1/2010 15:00,0
Flow_TS_IJ206_403_multi,6/1/2010 16:00,0
Flow_TS_IJ206_403_multi,6/1/2010 17:00,0
Flow_TS_IJ206_403_multi,6/1/2010 18:00,0
Flow_TS_IJ206_403_multi,6/1/2010 19:00,0
Flow_TS_IJ206_403_multi,6/1/2010 20:00,0
Flow_TS_IJ206_403_multi,6/1/2010 21:00,0
Flow_TS_IJ206_403_multi,6/1/2010 22:00,0
Flow_TS_IJ206_403_multi,6/1/2010 23:00,0
Flow_TS_IJ206_403_multi,6/2/2010 0:00,0
Flow_TS_IJ206_403_multi,6/2/2010 1:00,0
Flow_TS_IJ206_403_multi,6/2/2010 2:00,0
Flow_TS_IJ206_403_multi,6/2/2010 3:00,0
Flow_TS_IJ206_403_multi,6/2/2010 4:00,0
Flow_TS_IJ206_403_multi,6/2/2010 5:00,0
Flow_TS_IJ206_403_multi,6/2/2010 6:00,0
Flow_TS_IJ206_403_multi,6/2/2010 7:00,0
Flow_TS_IJ206_403_multi,6/2/2010 8:00,0
Flow_TS_IJ206_403_multi,6/2/2010 9:00,0
Flow_TS_IJ206_403_multi,6/2/2010 10:00,0
Flow_TS_IJ206_403_multi,6/2/2010 11:00,0
Flow_TS_IJ206_403_multi,6/2/2010 12:00,0
Flow_TS_IJ206_403_multi,6/2/2010 13:00,0
Flow_TS_IJ206_403_multi,6/2/2010 14:00,0
Flow_TS_IJ206_403_multi,6/2/2010 15:00,0
Flow_TS_IJ206_403_multi,6/2/2010 16:00,0
Flow_TS_IJ206_403_multi,6/2/2010 17:00,0
Flow_TS_IJ206_403_multi,6/2/2010 18:00,0
Flow_TS_IJ206_403_multi,6/2/2010 19:00,0
Flow_TS_IJ206_403_multi,6/2/2010 20:00,0
Flow_TS_IJ206_403_multi,6/2/2010 21:00,0
Flow_TS_IJ206_403_multi,6/2/2010 22:00,0
Flow_TS_IJ206_403_multi,6/2/2010 23:00,0
Flow_TS_IJ206_403_multi,6/3/2010 0:00,0
Flow_TS_IJ206_403_multi,6/3/2010 1:00,0
Flow_TS_IJ206_403_multi,6/3/2010 2:00,0
Flow_TS_IJ206_403_multi,6/3/2010 3:00,0
